year,query,text,emotion
2022,COVID-19 News,"one things I don't see in the media is ""chinese cities are very polluted"" how much does that affect your immune system?",sadness
2022,COVID-19 News,This could easily inadvertently turn into a starvation genocide situation...   I love how the tomato farmer is the only one not desperate for food. Makes me want to start growing vegetables for a living. 🌻🕊️🌞,joy
2022,COVID-19 News,"Those poor people are completely brainwashed. I guess this is a rude awakening for the ones who are locked down. For the rest, they are still doggedly committed to their government.",anger
2022,COVID-19 News,"One of my friends is there and in a high rise building apartment.  
The doors of the building are padlocked, the fire escapes are blocked and the elevators are not functioning.
Food deliveries are intermittent and often delivered to wrong apartment.  
Their food is running out and desperation is setting in.",sadness
2022,COVID-19 News,"When authoritarian meets capitalism: A total success. 26m people   involuntarily went on diet for a month and painfully realized money they have is not their boss, the Supreme leader is. After this drama, immigration consulting would be booming in Shanghai. Actually other than Beinjing, many the supermega cities: Guangzhou, Shenzhen and Hong Kong all went into lock down in the last two months.",sadness
2022,COVID-19 News,Just saw a clip of shanghai at night... With residents shouting & screaming from balcony / windows..... It looked and sounded chilling & horrible,joy
2022,COVID-19 News,The economic damage is unimaginable!,sadness
2022,COVID-19 News,China. The modern day Soviet Union with a twist. Hope their people will find democracy and freedom some day.,joy
2022,COVID-19 News,"Shanghai isn’t a backwoods village; it’s like the New York of China, the economic and financial and cultural hub of the country.",ambiguous
2022,COVID-19 News,This madness has to be stopped!,fear
2022,COVID-19 News,"Putin was like, “goddamn, this covid stole my spotlight again!”",sadness
2022,COVID-19 News,🤥...nothing but a SOCIAL EXPERIMENT,joy
2022,COVID-19 News,"We're free here in Africa. No mandates, low VAX rate, ignoring covid",sadness
2022,COVID-19 News,"I saw video on Twitter that they are killing the pets of those people sent to isolation facilities. The video was heartbreaking and sickening. There were several different videos, all of them with people in the covid hazmat suits, brutalizing the helpless and innocent. 💔",sadness
2022,COVID-19 News,"I've always predicted that if things go really bad, the ones who have the most power are landowners with farms near natural water sources.",ambiguous
2022,COVID-19 News,That dormitory doesn’t look very covid friendly,joy
2022,COVID-19 News,I totally want to live in a place where one size fits all. It suits my self esteem that my life should be immediately compromised and am treated exactly the same as the guy in my complex that caught the plague.,sadness
2022,COVID-19 News,"That’s Awful People Are Hungry Starving Feed The People 
Either You Die From The COVID-19 Or Die From Starving",sadness
2022,COVID-19 News,Authoritarian rule at it's best for the whole world to see.,sadness
2022,COVID-19 News,"As someone in Shanghai right now, I appreciate Fabian's coverage of the situation in Shanghai.  It's detailed, not played down or exaggerated at all, and up to date.  Thank you all at DW!",sadness
2022,COVID-19 News,Has anybody got an idea what is the real purpose of such strict lockdown?,ambiguous
2022,COVID-19 News,"Great piece, but why though does the image quality of the DW News banner at the bottom get so bad in Fabian Kretschmers segment?",joy
2022,COVID-19 News,"""Authorities are scrambling to deliver supplies but there are huge problems""
Yeah, supplies are either not being delivered or dumped to the trash containers because they cant get inside the city lol",sadness
2022,COVID-19 News,"I‘m from Shanghai, here is the truth. Even we can still buy the food from website, but our government has killed all the transportation for food deliver and express, so no one can received the food from most of the platforms. And what them provided us is far from enough for every families. we are starving! Also a lot of people need the medical, some old people need to go to the hospital but blocked by our government which is so so ridiculous. They even try to stop us to tell the truth on social media. I feel so so helpless, I myself have been tested for more than 8 times by the nucleic acid test, every time the result is the same, I'm health no other disease, even though, I was still be asked to stay at home. we are completely lost the freedom! we need help! Shanghai need help! the whole city is dying!! Now, we don't trust our government at all, anyone from the worldwide, pls help us!",sadness
2022,COVID-19 News,imagine living in a country where you're taken away against your own free will,joy
2022,COVID-19 News,DW is very very powerful! 🐁 God bless and use DW 🐎,joy
2022,COVID-19 News,Relax...Malaysia small country everyday 10-20k cases without restrictions..only mask and 2 days quarantine only at home if contract COVID 😂..take it easy Chinese,ambiguous
2022,COVID-19 News,Worse than the food situation is the government taking away kids when they test +. A lot of families won't be getting their kids back.,sadness
2022,COVID-19 News,Maybe China could revisit their zero covid policy. Fighting Omicron is like fighting a super typhoon. Korea adopted a live with covid policy but they were able to do it bec of high vaccination rate.,sadness
2022,COVID-19 News,I wish we actually new the real numbers. They have cooked the books so much that there is no way to know.,joy
2022,COVID-19 News,I’d like to know the “with” covid vs. “from” covid numbers...and isn’t it convenient that they are slow rolling this out just in time for the upcoming election in November.,sadness
2022,COVID-19 News,Got to keep it in the news cycle so when that mid term variant flares up it won't look suspicious.,ambiguous
2022,COVID-19 News,"Remember when each death was personally the president's fault? Weird how those death counters went away, huh?",sadness
2022,COVID-19 News,Remember when Brandon was saying that anyone that oversee 200K deaths should not be president? I'm waiting for Brandon to keep his word.,joy
2022,COVID-19 News,Awwwwww just in time for the primaries and elections!,sadness
2022,COVID-19 News,"You know, my 104 year old grandma passed ""from covid"" but something tells me, that other factors were at play.",sadness
2022,COVID-19 News,weird how the total death each year hasn't changed drastically. How does that happen?,sadness
2022,COVID-19 News,"can we please see the data?  Being told that levels are the highest since March, you're really not saying much.  March levels were the lowest since pre-Omicron.",ambiguous
2022,COVID-19 News,"I've heard of beating a dead horse, but god dang.",anger
2022,COVID-19 News,"Stepdaughter, thrice boosted, mild symptoms.  Wife, twice boosted, mild symptoms.  Me, unvaccinated, over 60, diabetes and heart disease, symptoms so mild had to have a test to confirm COVID when other family members were ill.  Those are the facts.  We’ve known several people who have passed because of COVID.  And I look at the Florida vs. Michigan response vs. results.   I’m not comforted that these officials or pundits have the public’s best interest in mind.",sadness
2022,COVID-19 News,A clear sign the midterms are edging closer.....,sadness
2022,COVID-19 News,Ride it til the wheels fall off .,sadness
2022,COVID-19 News,Dying with covid and dying from covid aren't always the same.  still a horrible illness.,sadness
2022,COVID-19 News,Keep boosting.....you aren't dying quick enough,sadness
2022,COVID-19 News,"There are now more cases from ones that's been jabbed than the
 ones that haven't..",sadness
